date,SX5T Index
2018-02-26,6980.25
2018-02-27,6969.86
2018-02-28,6931.43
2018-03-01,6851.21
2018-03-02,6701.24
2018-03-05,6762.84
2018-03-06,6767.98
2018-03-07,6807.28
2018-03-08,6880.65
2018-03-09,6895.28
2018-03-12,6913.3
2018-03-13,6848.54
2018-03-14,6835.69
2018-03-15,6882.37
2018-03-16,6929.26
2018-03-19,6846.58
2018-03-20,6881.46
2018-03-21,6859.18
2018-03-22,6752.6
2018-03-23,6651.51
2018-03-26,6612.48
2018-03-27,6690.72
2018-03-28,6719.55
2018-03-29,6780.57
2018-03-30,6780.57
2018-04-03,6751.18
2018-04-04,6737.92
2018-04-05,6918.64
2018-04-06,6884.79
2018-04-09,6898.42
2018-04-10,6946.77
2018-04-11,6908.25
2018-04-12,6957.26
2018-04-13,6967.27
2018-04-16,6955.33
2018-04-17,7031.78
2018-04-18,7058.03
2018-04-19,7049.35
2018-04-20,7065.68
2018-04-23,7103.81
2018-04-24,7101.43
2018-04-25,7059.99
2018-04-26,7104.52
2018-04-27,7135.21
2018-04-30,7174.28
2018-05-01,7173.75
2018-05-02,7211.87
2018-05-03,7168.73
2018-05-04,7216.45
2018-05-07,7252.26
2018-05-08,7239.41
2018-05-09,7263.55
2018-05-10,7273.69
2018-05-11,7272.36
2018-05-14,7272.8
2018-05-15,7269.84
2018-05-16,7266.9
2018-05-17,7326.74
2018-05-18,7301.52
2018-05-21,7308.53
2018-05-22,7339.92
2018-05-23,7246.97
2018-05-24,7205.93
2018-05-25,7193.29
2018-05-28,7134.84
2018-05-29,7024.38
2018-05-30,7062.19
2018-05-31,6993.52
2018-06-01,7089.77
2018-06-04,7122.69
2018-06-05,7098.15
2018-06-06,7106.44
2018-06-07,7104.28
2018-06-08,7078.67
2018-06-11,7151.11
2018-06-12,7141.57
2018-06-13,7151.97
2018-06-14,7249.7
2018-06-15,7204.31
2018-06-18,7125.43
2018-06-19,7060.99
2018-06-20,7069.83
2018-06-21,6995.66
2018-06-22,7073.93
2018-06-25,6925.15
2018-06-26,6924.14
2018-06-27,6982.54
2018-06-28,6917.56
2018-06-29,6979.38
2018-07-02,6931.31
2018-07-03,7001.47
2018-07-04,7013.15
2018-07-05,7072.54
2018-07-06,7088.1
2018-07-09,7115.32
2018-07-10,7141.78
2018-07-11,7036.99
2018-07-12,7084.58
2018-07-13,7103.19
2018-07-16,7091.96
2018-07-17,7109.28
2018-07-18,7165.98
2018-07-19,7138.35
2018-07-20,7114.47
2018-07-23,7104.44
2018-07-24,7164.63
2018-07-25,7134.06
2018-07-26,7218.0
2018-07-27,7254.85
2018-07-30,7226.79
2018-07-31,7253.91
2018-08-01,7220.46
2018-08-02,7139.59
2018-08-03,7166.73
2018-08-06,7170.94
2018-08-07,7214.33
2018-08-08,7192.16
2018-08-09,7193.25
2018-08-10,7053.56
2018-08-13,7019.39
2018-08-14,7018.9
2018-08-15,6915.23
2018-08-16,6953.27
2018-08-17,6943.76
2018-08-20,6986.44
2018-08-21,7023.46
2018-08-22,7041.0
2018-08-23,7039.12
2018-08-24,7055.94
2018-08-27,7114.76
2018-08-28,7097.4
2018-08-29,7115.02
2018-08-30,7063.25
2018-08-31,6984.84
2018-09-03,6989.14
2018-09-04,6915.8
2018-09-05,6825.75
2018-09-06,6785.65
2018-09-07,6780.32
2018-09-10,6813.1
2018-09-11,6817.99
2018-09-12,6848.74
2018-09-13,6863.32
2018-09-14,6885.86
2018-09-17,6888.91
2018-09-18,6914.34
2018-09-19,6935.14
2018-09-20,7006.3
2018-09-21,7063.29
2018-09-24,7023.65
2018-09-25,7046.38
2018-09-26,7073.94
2018-09-27,7108.23
2018-09-28,7003.99
2018-10-01,7034.8
2018-10-02,6982.95
2018-10-03,7016.91
2018-10-04,6954.28
2018-10-05,6893.36
2018-10-08,6821.17
2018-10-09,6846.06
2018-10-10,6734.31
2018-10-11,6615.35
2018-10-12,6584.87
2018-10-15,6617.77
2018-10-16,6714.59
2018-10-17,6685.21
2018-10-18,6621.61
2018-10-19,6620.03
2018-10-22,6577.28
2018-10-23,6475.95
2018-10-24,6454.07
2018-10-25,6524.31
2018-10-26,6463.47
2018-10-29,6504.8
2018-10-30,6488.72
2018-10-31,6593.03
2018-11-01,6608.27
2018-11-02,6629.31
2018-11-05,6635.42
2018-11-06,6615.74
2018-11-07,6695.64
2018-11-08,6677.98
2018-11-09,6661.25
2018-11-12,6588.22
2018-11-13,6651.63
2018-11-14,6611.49
2018-11-15,6580.44
2018-11-16,6560.71
2018-11-19,6518.6
2018-11-20,6427.31
2018-11-21,6505.36
2018-11-22,6449.18
2018-11-23,6470.91
2018-11-26,6544.14
2018-11-27,6532.52
2018-11-28,6536.4
2018-11-29,6548.5
2018-11-30,6546.38
2018-12-03,6632.74
2018-12-04,6581.93
2018-12-05,6501.47
2018-12-06,6286.17
2018-12-07,6312.14
2018-12-10,6226.42
2018-12-11,6305.52
2018-12-12,6414.19
2018-12-13,6422.85
2018-12-14,6382.45
2018-12-17,6323.87
2018-12-18,6280.85
2018-12-19,6304.1
2018-12-20,6198.08
2018-12-21,6199.22
2018-12-24,6143.77
2018-12-27,6068.53
2018-12-28,6170.11
2018-12-31,6200.89
2019-01-02,6183.86
2019-01-03,6104.29
2019-01-04,6284.4
2019-01-07,6267.45
2019-01-08,6311.45
2019-01-09,6345.13
2019-01-10,6356.48
2019-01-11,6344.71
2019-01-14,6314.0
2019-01-15,6341.66
2019-01-16,6360.62
2019-01-17,6344.35
2019-01-18,6479.87
2019-01-21,6461.83
2019-01-22,6436.45
2019-01-23,6435.07
2019-01-24,6464.39
2019-01-25,6540.75
2019-01-28,6487.04
2019-01-29,6520.45
2019-01-30,6540.1
2019-01-31,6542.17
2019-02-01,6566.38
2019-02-04,6554.12
2019-02-05,6657.33
2019-02-06,6652.58
2019-02-07,6524.21
2019-02-08,6492.86
2019-02-11,6554.96
2019-02-12,6607.03
2019-02-13,6631.09
2019-02-14,6591.7
2019-02-15,6713.04
2019-02-18,6720.38
2019-02-19,6709.24
2019-02-20,6750.83
2019-02-21,6759.55
2019-02-22,6773.72
2019-02-25,6793.32
2019-02-26,6812.6
2019-02-27,6799.03
2019-02-28,6831.12
2019-03-01,6859.79
2019-03-04,6870.18
2019-03-05,6891.04
2019-03-06,6885.81
2019-03-07,6854.28
2019-03-08,6801.97
2019-03-11,6845.15
2019-03-12,6844.12
2019-03-13,6884.53
2019-03-14,6924.03
2019-03-15,7015.29
2019-03-18,7019.15
2019-03-19,7066.22
2019-03-20,6990.32
2019-03-21,6980.0
2019-03-22,6852.16
2019-03-25,6841.28
2019-03-26,6880.76
2019-03-27,6887.47
2019-03-28,6883.85
2019-03-29,6955.63
2019-04-01,7025.51
2019-04-02,7046.91
2019-04-03,7129.63
2019-04-04,7142.85
2019-04-05,7154.36
2019-04-08,7137.31
2019-04-09,7094.07
2019-04-10,7109.49
2019-04-11,7131.67
2019-04-12,7159.65
2019-04-15,7167.44
2019-04-16,7195.2
2019-04-17,7225.06
2019-04-18,7269.73
2019-04-23,7281.5
2019-04-24,7278.96
2019-04-25,7263.07
2019-04-26,7284.86
2019-04-29,7297.27
2019-04-30,7326.32
2019-05-01,7326.32
2019-05-02,7283.88
2019-05-03,7312.17
2019-05-06,7235.86
2019-05-07,7110.98
2019-05-08,7144.64
2019-05-09,7020.5
2019-05-10,7043.51
2019-05-13,6961.05
2019-05-14,7052.43
2019-05-15,7099.22
2019-05-16,7216.79
2019-05-17,7192.08
2019-05-20,7086.9
2019-05-21,7124.75
2019-05-22,7125.78
2019-05-23,7006.71
2019-05-24,7056.2
2019-05-27,7089.33
2019-05-28,7057.34
2019-05-29,6956.81
2019-05-30,6999.72
2019-05-31,6921.41
2019-06-03,6963.17
2019-06-04,7035.08
2019-06-05,7048.71
2019-06-06,7045.45
2019-06-07,7129.8
2019-06-10,7146.83
2019-06-11,7181.26
2019-06-12,7150.71
2019-06-13,7158.88
2019-06-14,7134.99
2019-06-17,7143.49
2019-06-18,7292.87
2019-06-19,7296.71
2019-06-20,7324.97
2019-06-21,7322.51
2019-06-24,7298.54
2019-06-25,7274.86
2019-06-26,7271.89
2019-06-27,7270.67
2019-06-28,7336.82
2019-07-01,7387.28
2019-07-02,7409.23
2019-07-03,7479.74
2019-07-04,7490.05
2019-07-05,7455.86
2019-07-08,7446.94
2019-07-09,7417.35
2019-07-10,7400.63
2019-07-11,7390.52
2019-07-12,7392.41
2019-07-15,7402.12
2019-07-16,7442.58
2019-07-17,7400.77
2019-07-18,7361.15
2019-07-19,7355.53
2019-07-22,7378.5
2019-07-23,7469.32
2019-07-24,7469.38
2019-07-25,7421.27
2019-07-26,7451.55
2019-07-29,7450.26
2019-07-30,7321.85
2019-07-31,7330.3
2019-08-01,7379.3
2019-08-02,7138.47
2019-08-05,7002.93
2019-08-06,6962.17
2019-08-07,7000.94
2019-08-08,7140.77
2019-08-09,7053.5
2019-08-12,7038.29
2019-08-13,7103.06
2019-08-14,6958.21
2019-08-15,6945.68
2019-08-16,7043.64
2019-08-19,7128.51
2019-08-20,7088.39
2019-08-21,7182.9
2019-08-22,7137.98
2019-08-23,7054.59
2019-08-26,7085.45
2019-08-27,7131.23
2019-08-28,7120.44
2019-08-29,7217.67
2019-08-30,7251.62
2019-09-02,7263.83
2019-09-03,7238.86
2019-09-04,7302.54
2019-09-05,7374.62
2019-09-06,7396.83
2019-09-09,7396.47
2019-09-10,7404.87
2019-09-11,7442.61
2019-09-12,7489.24
2019-09-13,7513.06
2019-09-16,7446.06
2019-09-17,7452.0
2019-09-18,7466.34
2019-09-19,7518.42
2019-09-20,7558.09
2019-09-23,7487.61
2019-09-24,7477.18
2019-09-25,7436.92
2019-09-26,7477.47
2019-09-27,7510.13
2019-09-30,7560.05
2019-10-01,7451.6
2019-10-02,7229.34
2019-10-03,7237.94
2019-10-04,7300.09
2019-10-07,7352.03
2019-10-08,7270.53
2019-10-09,7332.7
2019-10-10,7400.16
2019-10-11,7562.66
2019-10-14,7533.73
2019-10-15,7623.54
2019-10-16,7624.8
2019-10-17,7602.29
2019-10-18,7582.76
2019-10-21,7626.57
2019-10-22,7636.6
2019-10-23,7640.98
2019-10-24,7671.65
2019-10-25,7678.67
2019-10-28,7680.82
2019-10-29,7673.18
2019-10-30,7673.25
2019-10-31,7641.69
2019-11-01,7682.67
2019-11-04,7771.71
2019-11-05,7796.61
2019-11-06,7822.53
2019-11-07,7860.56
2019-11-08,7845.67
2019-11-11,7839.65
2019-11-12,7872.28
2019-11-13,7845.34
2019-11-14,7822.66
2019-11-15,7871.03
2019-11-18,7856.83
2019-11-19,7840.5
2019-11-20,7813.6
2019-11-21,7804.66
2019-11-22,7820.9
2019-11-25,7864.09
2019-11-26,7859.57
2019-11-27,7875.05
2019-11-28,7857.29
2019-11-29,7855.4
2019-12-02,7694.76
2019-12-03,7661.5
2019-12-04,7765.55
2019-12-05,7740.31
2019-12-06,7835.33
2019-12-09,7792.56
2019-12-10,7791.71
2019-12-11,7824.98
2019-12-12,7865.08
2019-12-13,7917.53
2019-12-16,8005.96
2019-12-17,7949.91
2019-12-18,7936.57
2019-12-19,7936.94
2019-12-20,8016.31
2019-12-23,8016.52
2019-12-24,8011.69
2019-12-27,8028.41
2019-12-30,7956.69
2019-12-31,7949.64
2020-01-02,8051.71
2020-01-03,8009.53
2020-01-06,7969.01
2020-01-07,7983.29
2020-01-08,8011.57
2020-01-09,8063.46
2020-01-10,8049.94
2020-01-13,8029.03
2020-01-14,8019.39
2020-01-15,8007.4
2020-01-16,8018.39
2020-01-17,8090.88
2020-01-20,8073.99
2020-01-21,8052.95
2020-01-22,8011.86
2020-01-23,7941.85
2020-01-24,8031.77
2020-01-27,7816.43
2020-01-28,7904.39
2020-01-29,7940.81
2020-01-30,7843.93
2020-01-31,7737.95
2020-02-03,7781.22
2020-02-04,7932.14
2020-02-05,8028.96
2020-02-06,8094.65
2020-02-07,8079.7
2020-02-10,8068.41
2020-02-11,8137.88
2020-02-12,8198.68
2020-02-13,8182.32
2020-02-14,8170.07
2020-02-17,8196.22
2020-02-18,8160.64
2020-02-19,8221.55
2020-02-20,8133.29
2020-02-21,8085.19
2020-02-24,7760.96
2020-02-25,7600.42
2020-02-26,7611.42
2020-02-27,7352.36
2020-02-28,7083.4
2020-03-02,7103.26
2020-03-03,7173.77
2020-03-04,7277.14
2020-03-05,7157.32
2020-03-06,6877.47
2020-03-09,6296.57
2020-03-10,6192.18
2020-03-11,6182.69
2020-03-12,5416.93
2020-03-13,5503.74
2020-03-16,5215.04
2020-03-17,5385.58
2020-03-18,5077.67
2020-03-19,5222.95
2020-03-20,5423.89
2020-03-23,5289.9
2020-03-24,5778.48
2020-03-25,5959.44
2020-03-26,6060.83
2020-03-27,5807.3
2020-03-30,5889.83
2020-03-31,5935.15
2020-04-01,5708.13
2020-04-02,5725.56
2020-04-03,5671.27
2020-04-06,5954.45
2020-04-07,6088.49
2020-04-08,6074.86
2020-04-09,6163.32
2020-04-14,6217.76
2020-04-15,5984.33
2020-04-16,5993.18
2020-04-17,6155.02
2020-04-20,6200.2
2020-04-21,5949.47
2020-04-22,6042.32
2020-04-23,6079.75
2020-04-24,5988.7
2020-04-27,6144.38
2020-04-28,6250.9
2020-04-29,6393.55
2020-04-30,6251.16
2020-05-01,6251.16
2020-05-04,6020.62
2020-05-05,6150.73
2020-05-06,6081.99
2020-05-07,6169.7
2020-05-08,6228.64
2020-05-11,6179.18
2020-05-12,6180.16
2020-05-13,6022.33
2020-05-14,5915.93
2020-05-15,5940.13
2020-05-18,6245.36
2020-05-19,6225.42
2020-05-20,6312.03
2020-05-21,6235.54
2020-05-22,6236.59
2020-05-25,6378.0
2020-05-26,6437.83
2020-05-27,6549.14
2020-05-28,6642.29
2020-05-29,6547.25
2020-06-01,6606.75
2020-06-02,6783.18
2020-06-03,7020.62
2020-06-04,7003.61
2020-06-05,7266.89
2020-06-08,7228.25
2020-06-09,7131.24
2020-06-10,7073.26
2020-06-11,6752.99
2020-06-12,6772.68
2020-06-15,6735.45
2020-06-16,6963.61
2020-06-17,7018.67
2020-06-18,6981.38
2020-06-19,7029.37
2020-06-22,6976.24
2020-06-23,7101.5
2020-06-24,6880.38
2020-06-25,6929.45
2020-06-26,6897.7
2020-06-29,6961.53
2020-06-30,6965.95
2020-07-01,6953.85
2020-07-02,7151.23
2020-07-03,7097.88
2020-07-06,7217.77
2020-07-07,7161.18
2020-07-08,7088.03
2020-07-09,7035.93
2020-07-10,7111.57
2020-07-13,7227.59
2020-07-14,7168.81
2020-07-15,7291.44
2020-07-16,7263.68
2020-07-17,7264.23
2020-07-20,7316.24
2020-07-21,7352.98
2020-07-22,7278.3
2020-07-23,7280.4
2020-07-24,7149.01
2020-07-27,7131.63
2020-07-28,7133.18
2020-07-29,7125.85
2020-07-30,6927.28
2020-07-31,6854.12
2020-08-03,7013.82
2020-08-04,7026.79
2020-08-05,7057.22
2020-08-06,6998.22
2020-08-07,7026.12
2020-08-10,7041.36
2020-08-11,7197.79
2020-08-12,7264.87
2020-08-13,7220.96
2020-08-14,7139.32
2020-08-17,7141.03
2020-08-18,7106.02
2020-08-19,7166.45
2020-08-20,7072.19
2020-08-21,7041.45
2020-08-24,7196.97
2020-08-25,7192.57
2020-08-26,7251.01
2020-08-27,7195.44
2020-08-28,7164.58
2020-08-31,7072.35
2020-09-01,7083.29
2020-09-02,7214.76
2020-09-03,7142.56
2020-09-04,7048.25
2020-09-07,7163.85
2020-09-08,7062.9
2020-09-09,7187.12
2020-09-10,7161.04
2020-09-11,7167.61
2020-09-14,7169.74
2020-09-15,7203.17
2020-09-16,7217.39
2020-09-17,7169.26
2020-09-18,7098.18
2020-09-21,6833.49
2020-09-22,6840.37
2020-09-23,6874.92
2020-09-24,6830.65
2020-09-25,6785.48
2020-09-28,6971.78
2020-09-29,6952.55
2020-09-30,6907.8
2020-10-01,6910.76
2020-10-02,6903.91
2020-10-05,6967.29
2020-10-06,6995.6
2020-10-07,6995.86
2020-10-08,7044.19
2020-10-09,7081.75
2020-10-12,7135.83
2020-10-13,7094.88
2020-10-14,7082.1
2020-10-15,6907.73
2020-10-16,7021.92
2020-10-19,7015.52
2020-10-20,6983.84
2020-10-21,6881.78
2020-10-22,6861.84
2020-10-23,6921.22
2020-10-26,6718.69
2020-10-27,6643.72
2020-10-28,6412.07
2020-10-29,6406.79
2020-10-30,6402.86
2020-11-02,6536.88
2020-11-03,6708.3
2020-11-04,6843.29
2020-11-05,6961.26
2020-11-06,6936.32
2020-11-09,7377.66
2020-11-10,7452.81
2020-11-11,7506.24
2020-11-12,7421.59
2020-11-13,7429.97
2020-11-16,7503.88
2020-11-17,7508.79
2020-11-18,7538.44
2020-11-19,7473.05
2020-11-20,7506.89
2020-11-23,7497.01
2020-11-24,7594.3
2020-11-25,7602.78
2020-11-26,7600.71
2020-11-27,7637.18
2020-11-30,7560.87
2020-12-01,7632.82
2020-12-02,7625.65
2020-12-03,7616.5
2020-12-04,7664.52
2020-12-07,7644.62
2020-12-08,7635.49
2020-12-09,7642.94
2020-12-10,7628.42
2020-12-11,7549.42
2020-12-14,7588.67
2020-12-15,7626.65
2020-12-16,7673.22
2020-12-17,7711.93
2020-12-18,7679.17
2020-12-21,7468.95
2020-12-22,7574.66
2020-12-23,7665.88
2020-12-24,7674.57
2020-12-28,7744.16
2020-12-29,7757.07
2020-12-30,7735.89
2020-12-31,7694.85
2021-01-04,7724.15
2021-01-05,7688.32
2021-01-06,7825.32
2021-01-07,7849.91
2021-01-08,7898.95
2021-01-11,7846.01
2021-01-12,7829.96
2021-01-13,7839.44
2021-01-14,7893.34
2021-01-15,7802.69
2021-01-18,7812.47
2021-01-19,7797.14
2021-01-20,7859.2
2021-01-21,7846.87
2021-01-22,7812.31
2021-01-25,7705.46
2021-01-26,7791.52
2021-01-27,7669.11
