date,SX5T Index,macd_12_26
2004-09-28,3733.24,36.89634615384557
2004-09-29,3750.54,28.390192307691905
2004-09-30,3723.25,19.994871794871415
2004-10-01,3818.54,18.0374358974359
2004-10-04,3855.93,18.349551282050925
2004-10-05,3865.02,16.08480769230755
2004-10-06,3867.43,13.976474358974428
2004-10-07,3871.17,11.47416666666686
2004-10-08,3846.31,12.407692307691832
2004-10-11,3843.69,17.464935897436135
2004-10-12,3808.36,20.88262820512864
2004-10-13,3814.09,26.44570512820519
2004-10-14,3791.92,29.775705128205118
2004-10-15,3788.3,30.649679487179583
2004-10-18,3781.8,34.30000000000064
2004-10-19,3826.29,33.843910256410254
2004-10-20,3782.67,27.83237179487196
2004-10-21,3806.25,21.705256410257334
2004-10-22,3809.49,15.634230769230726
2004-10-25,3735.01,7.1056410256410345
2004-10-26,3741.84,0.29634615384611607
2004-10-27,3807.1,-2.6008974358978776
2004-10-28,3850.7,-2.22564102564138
2004-10-29,3841.39,-4.017948717948457
2004-11-01,3871.87,-2.352756410256916
2004-11-02,3901.64,0.16416666666737
2004-11-03,3909.18,4.012243589742866
2004-11-04,3907.6,4.747307692308368
2004-11-05,3928.47,9.004230769230617
2004-11-08,3925.31,14.819358974359147
2004-11-09,3915.0,21.339935897436135
2004-11-10,3925.55,34.89019230769145
2004-11-11,3968.29,49.88179487179514
2004-11-12,3973.1,59.794743589743575
2004-11-15,3960.41,64.54878205128216
2004-11-16,3934.23,68.80314102564034
2004-11-17,3993.3,71.80923076923091
2004-11-18,3986.43,72.24660256410289
2004-11-19,3953.47,69.72397435897437
2004-11-22,3935.01,66.36544871794877
2004-11-23,3931.32,60.85217948717991
2004-11-24,3934.2,57.44262820512813
2004-11-25,3971.56,54.8909615384614
2004-11-26,3964.44,52.04756410256414
2004-11-29,3953.77,45.28833333333387
2004-11-30,3933.58,34.357692307692105
2004-12-01,3983.93,27.00653846153864
2004-12-02,4002.55,25.1825641025639
2004-12-03,3981.84,19.183717948717913
2004-12-06,3972.16,12.96493589743568
2004-12-07,3991.2,11.519487179487442
2004-12-08,3983.01,12.389871794871851
2004-12-09,3949.61,12.359038461538148
2004-12-10,3971.42,13.006089743589655
2004-12-13,4004.88,12.843910256410709
2004-12-14,4012.63,13.501282051282033
2004-12-15,3996.01,13.905512820513195
2004-12-16,4006.93,16.888012820513268
2004-12-17,3954.75,14.977115384615445
2004-12-20,3974.94,12.605512820512558
2004-12-21,3983.92,11.874615384615481
2004-12-22,4018.02,12.47358974359031
2004-12-23,4036.05,14.566858974360002
2004-12-24,4036.37,17.092756410255788
2004-12-27,4026.81,20.70532051281998
2004-12-28,4041.77,22.461666666666588
2004-12-29,4039.1,21.167948717948548
2004-12-30,4036.48,19.221602564102795
2004-12-31,4036.18,20.08371794871755
2005-01-03,4063.34,20.980705128205045
2005-01-04,4064.83,25.88249999999971
2005-01-05,4032.1,26.85660256410256
2005-01-06,4058.17,30.188717948717567
2005-01-07,4076.73,32.22814102564098
2005-01-10,4073.93,31.842884615384264
2005-01-11,4036.25,29.367884615385265
2005-01-12,4001.65,26.86929487179532
2005-01-13,4018.5,23.565128205128076
2005-01-14,4034.78,19.92935897435882
2005-01-17,4055.1,18.26256410256383
2005-01-18,4054.22,17.868205128205318
2005-01-19,4050.76,15.353333333333467
2005-01-20,4020.4,10.712756410256134
2005-01-21,4024.73,9.413974358974883
2005-01-24,4020.56,3.7486538461539567
2005-01-25,4049.0,-1.4106410256413255
2005-01-26,4046.02,-6.124935897435535
2005-01-27,4065.7,-5.504615384616045
2005-01-28,4047.44,-2.1268589743590383
2005-01-31,4086.74,1.6224999999999454
2005-02-01,4121.14,5.191089743590055
2005-02-02,4139.61,8.47051282051234
2005-02-03,4123.23,10.985576923077133
2005-02-04,4164.19,15.526153846153193
2005-02-07,4184.53,23.497884615384464
2005-02-08,4189.91,32.394807692307495
2005-02-09,4174.1,40.98711538461566
2005-02-10,4173.61,45.92858974359024
2005-02-11,4223.07,54.340448717948675
2005-02-14,4217.15,61.56051282051294
2005-02-15,4232.49,70.88288461538468
2005-02-16,4207.27,74.34935897435844
2005-02-17,4205.6,73.543461538462
2005-02-18,4212.04,72.13544871794966
2005-02-21,4200.53,72.20211538461626
2005-02-22,4175.3,68.50487179487118
2005-02-23,4151.78,62.023397435897095
2005-02-24,4147.28,54.758589743589255
2005-02-25,4199.28,49.9769230769225
2005-02-28,4193.24,45.13160256410265
2005-03-01,4220.82,37.24179487179572
2005-03-02,4226.68,31.202115384616263
2005-03-03,4220.36,23.48589743589764
2005-03-04,4259.8,20.39801282051394
2005-03-07,4270.31,17.2185897435902
2005-03-08,4246.74,13.956410256409981
2005-03-09,4225.7,12.032371794871324
2005-03-10,4186.85,11.17794871794922
2005-03-11,4196.04,12.065897435897568
2005-03-14,4196.53,14.926217948718659
2005-03-15,4228.07,15.650769230769583
2005-03-16,4157.32,13.910897435897823
2005-03-17,4167.85,9.737115384616118
2005-03-18,4186.68,5.9010897435900915
2005-03-21,4165.57,3.546794871794191
2005-03-22,4182.43,-1.565320512820108
2005-03-23,4163.8,-7.799230769230235
2005-03-24,4196.45,-11.573910256409363
2005-03-29,4208.36,-13.125064102563556
2005-03-30,4190.4,-11.99692307692294
2005-03-31,4189.68,-12.109615384614699
2005-04-01,4198.11,-12.855256410256516
2005-04-04,4172.14,-18.29916666666668
2005-04-05,4202.17,-16.67282051282018
2005-04-06,4218.85,-13.175512820513177
2005-04-07,4241.34,-10.47051282051234
2005-04-08,4241.76,-4.9267307692316535
2005-04-11,4231.41,-1.0269871794871506
2005-04-12,4210.23,3.2317948717936815
2005-04-13,4231.33,7.233461538461597
2005-04-14,4224.18,10.326025641024899
2005-04-15,4141.08,10.279871794871724
2005-04-18,4052.91,5.528141025641162
2005-04-19,4066.08,-0.8293589743580014
2005-04-20,4048.16,-5.473333333333358
2005-04-21,4056.42,-12.230320512820981
2005-04-22,4093.36,-17.506666666666206
2005-04-25,4108.6,-26.694487179487624
2005-04-26,4103.34,-35.748333333332994
2005-04-27,4050.82,-45.572115384615245
2005-04-28,4042.17,-54.83096153846145
2005-04-29,4045.74,-65.03948717948788
2005-05-02,4075.72,-74.0234615384611
2005-05-03,4094.38,-73.98935897435922
2005-05-04,4121.17,-64.94756410256332
2005-05-05,4154.93,-56.17916666666679
2005-05-06,4175.33,-45.02974358974461
2005-05-09,4158.5,-34.999615384615936
2005-05-10,4125.76,-30.515769230769365
2005-05-11,4108.4,-26.92589743589724
2005-05-12,4141.1,-20.788846153845952
2005-05-13,4145.86,-9.196538461538694
2005-05-16,4138.49,2.802051282051252
2005-05-17,4133.94,13.900897435897605
2005-05-18,4206.99,24.964679487179637
2005-05-19,4230.41,36.335897435898005
2005-05-20,4228.55,45.11615384615379
2005-05-23,4260.88,49.33762820512857
2005-05-24,4258.33,48.35352564102595
2005-05-25,4249.02,48.860705128205154
2005-05-26,4285.46,53.0421153846155
2005-05-27,4285.61,58.99461538461583
2005-05-30,4309.35,64.70814102564054
2005-05-31,4281.74,69.37224358974254
2005-06-01,4351.03,77.55737179487096
2005-06-02,4358.19,84.42294871794911
2005-06-03,4336.23,83.88294871794915
2005-06-06,4315.25,80.58717948718004
2005-06-07,4367.33,80.93641025640954
2005-06-08,4354.47,78.7321153846151
2005-06-09,4350.76,77.60423076923053
2005-06-10,4379.9,79.85820512820555
2005-06-13,4402.17,80.85942307692312
2005-06-14,4406.39,81.39019230769281
2005-06-15,4385.05,77.72583333333387
2005-06-16,4402.52,76.47852564102504
2005-06-17,4428.14,71.86435897435877
2005-06-20,4412.38,66.12942307692356
2005-06-21,4436.77,63.035448717948384
2005-06-22,4440.2,61.66871794871713
2005-06-23,4453.26,59.357628205128094
2005-06-24,4411.66,57.15230769230766
2005-06-27,4371.89,53.4000641025641
2005-06-28,4413.06,50.31032051282
2005-06-29,4436.17,46.3036538461547
2005-06-30,4440.33,41.77391025641009
2005-07-01,4479.88,42.198717948717785
2005-07-04,4489.64,41.611410256410636
2005-07-05,4479.44,39.34448717948726
2005-07-06,4502.07,38.344423076922794
2005-07-07,4426.6,34.59038461538512
2005-07-08,4502.74,34.242435897435826
2005-07-11,4534.09,33.36826923076842
2005-07-12,4520.02,34.522500000000946
2005-07-13,4554.02,42.51961538461546
2005-07-14,4577.11,47.62737179487249
2005-07-15,4579.21,50.76083333333372
2005-07-18,4576.12,54.5297435897437
2005-07-19,4628.58,58.21333333333314
2005-07-20,4614.36,60.60782051281967
2005-07-21,4608.83,62.783397435897314
2005-07-22,4599.06,63.3066666666673
2005-07-25,4606.53,71.43967948717909
2005-07-26,4613.11,72.91679487179499
2005-07-27,4624.09,73.21217948717913
2005-07-28,4655.11,76.20391025640947
2005-07-29,4645.97,76.45448717948693
2005-08-01,4638.89,72.86320512820566
2005-08-02,4682.03,69.50307692307706
2005-08-03,4673.24,67.58948717948715
2005-08-04,4627.11,60.12314102564051
2005-08-05,4584.99,52.1117948717947
2005-08-08,4601.66,46.83044871794846
2005-08-09,4655.99,45.17653846153826
2005-08-10,4711.73,45.00897435897514
2005-08-11,4688.42,44.11750000000029
2005-08-12,4662.71,38.2546794871796
2005-08-15,4652.44,32.27448717948755
2005-08-16,4625.97,27.073974358974738
2005-08-17,4613.08,21.3439102564098
2005-08-18,4592.99,12.425064102563738
2005-08-19,4654.99,7.908846153845843
2005-08-22,4658.16,7.459807692308459
2005-08-23,4614.58,8.446410256409763
2005-08-24,4607.55,9.746089743590346
2005-08-25,4557.57,3.728653846153975
2005-08-26,4510.84,-9.243333333332885
2005-08-29,4533.04,-19.65243589743568
2005-08-30,4524.84,-27.999679487179492
2005-08-31,4566.37,-33.374487179487915
2005-09-01,4592.27,-34.95897435897405
2005-09-02,4581.25,-34.77070512820501
2005-09-05,4621.31,-31.462243589743593
2005-09-06,4675.53,-31.159807692307368
2005-09-07,4686.24,-28.981730769230126
2005-09-08,4682.28,-23.687756410256043
2005-09-09,4700.51,-18.764166666665915
2005-09-12,4693.49,-11.610576923076223
2005-09-13,4652.79,-1.7479487179489297
2005-09-14,4671.59,9.197884615385192
2005-09-15,4671.64,22.97314102564087
2005-09-16,4710.17,34.119935897437244
2005-09-19,4695.78,41.47384615384635
2005-09-20,4723.08,50.576089743589364
2005-09-21,4654.52,52.245512820512886
2005-09-22,4634.19,47.98858974358973
2005-09-23,4661.19,43.27801282051223
2005-09-26,4758.26,45.63775641025586
2005-09-27,4734.9,45.55205128205125
2005-09-28,4798.12,47.21198717948664
2005-09-29,4774.79,50.94634615384621
2005-09-30,4796.84,52.18115384615339
2005-10-03,4825.99,52.92250000000058
2005-10-04,4846.81,52.24108974358933
2005-10-05,4783.31,49.594102564102286
2005-10-06,4734.78,44.09179487179517
2005-10-07,4720.71,44.667628205127585
2005-10-10,4731.54,46.99974358974305
2005-10-11,4740.34,49.01749999999993
2005-10-12,4701.7,43.2976282051286
2005-10-13,4661.92,38.151346153846134
2005-10-14,4687.33,28.72461538461539
2005-10-17,4697.39,22.394615384615463
2005-10-18,4666.64,12.577307692306931
2005-10-19,4589.42,-4.699551282051289
2005-10-20,4596.64,-22.664358974358947
2005-10-21,4577.43,-36.197564102564684
2005-10-24,4634.5,-41.643846153846425
2005-10-25,4609.84,-47.57762820512835
2005-10-26,4626.29,-52.62576923076904
2005-10-27,4537.91,-65.00993589743575
2005-10-28,4544.68,-74.6522435897432
2005-10-31,4648.52,-75.28160256410229
2005-11-01,4639.13,-74.71634615384573
2005-11-02,4650.56,-75.375
2005-11-03,4708.02,-68.46128205128116
2005-11-04,4699.9,-56.37423076923005
2005-11-07,4710.48,-43.5660256410265
2005-11-08,4708.96,-28.10403846153804
2005-11-09,4700.59,-16.972692307691432
2005-11-10,4707.98,-5.897051282052416
2005-11-11,4771.27,4.781153846153757
2005-11-14,4779.62,22.65788461538432
2005-11-15,4782.09,40.49782051282091
2005-11-16,4750.77,48.61749999999938
2005-11-17,4768.31,56.82057692307717
2005-11-18,4800.62,63.990961538461306
2005-11-21,4832.59,68.78487179487183
2005-11-22,4833.29,74.6737820512817
2005-11-23,4862.6,79.81352564102599
2005-11-24,4849.04,81.50147435897452
2005-11-25,4858.76,84.6007692307694
2005-11-28,4840.57,85.52916666666715
2005-11-29,4855.37,84.04249999999956
2005-11-30,4832.11,79.8678205128208
2005-12-01,4908.45,79.54551282051216
2005-12-02,4934.0,79.58044871794937
2005-12-05,4905.6,77.13974358974428
2005-12-06,4930.04,77.09705128205132
2005-12-07,4913.92,73.30570512820577
2005-12-08,4920.99,70.2128846153837
2005-12-09,4907.55,66.28448717948777
2005-12-12,4926.16,64.0088461538462
2005-12-13,4946.16,62.22756410256443
2005-12-14,4933.23,61.32346153846083
2005-12-15,4937.7,59.06467948717909
2005-12-16,4986.0,61.195769230769656
2005-12-19,4978.07,59.04358974359002
2005-12-20,4992.1,55.712948717948166
2005-12-21,5035.32,56.78333333333376
2005-12-22,5034.03,54.55455128205085
2005-12-23,5045.87,54.875
2005-12-27,5063.74,56.65083333333314
2005-12-28,5053.8,60.33025641025506
2005-12-29,5069.52,63.19115384615361
2005-12-30,5017.08,63.15961538461488
2006-01-02,5054.05,65.34294871794918
2006-01-03,5068.09,68.15762820512828
2006-01-04,5121.54,68.64608974358998
2006-01-05,5118.44,70.22551282051245
2006-01-06,5141.92,70.79474358974403
2006-01-09,5148.64,71.00000000000091
2006-01-10,5111.91,70.64730769230755
2006-01-11,5145.1,69.70493589743637
2006-01-12,5148.02,68.3444230769228
2006-01-13,5090.59,64.61525641025582
2006-01-16,5111.85,60.801987179487696
2006-01-17,5063.68,58.68032051282171
2006-01-18,5007.72,51.682564102565266
2006-01-19,5040.05,45.73474358974363
2006-01-20,4980.55,32.165576923077424
2006-01-23,4971.45,18.618333333333794
2006-01-24,4955.13,4.239807692307295
2006-01-25,5018.7,-8.151217948718113
2006-01-26,5107.66,-12.950000000000728
2006-01-27,5171.93,-15.968397435897714
2006-01-30,5160.77,-19.78051282051365
2006-01-31,5180.25,-17.477307692306567
2006-02-01,5233.46,-13.870833333334303
2006-02-02,5161.46,-9.86326923076922
2006-02-03,5163.47,-0.4975641025639561
2006-02-06,5168.85,4.398461538461561
2006-02-07,5166.72,15.579166666665515
2006-02-08,5153.49,27.464551282050707
2006-02-09,5231.3,46.25717948717829
2006-02-10,5187.54,57.66948717948708
2006-02-13,5232.22,64.57641025641078
2006-02-14,5242.07,66.82794871794886
2006-02-15,5235.49,68.30153846153735
2006-02-16,5272.95,71.10923076923063
2006-02-17,5288.7,70.3017948717943
2006-02-20,5287.36,73.22538461538443
2006-02-21,5305.28,77.60326923076991
2006-02-22,5359.99,82.13506410256468
2006-02-23,5352.7,84.36493589743532
2006-02-24,5370.54,89.74128205128181
2006-02-27,5390.98,87.26217948718022
2006-02-28,5298.27,83.91967948717866
2006-03-01,5343.38,78.25032051282051
2006-03-02,5283.98,71.53974358974301
2006-03-03,5242.18,66.92339743589764
2006-03-06,5270.43,62.924935897436626
2006-03-07,5257.97,56.625641025641016
2006-03-08,5233.76,50.10089743589742
2006-03-09,5275.56,46.00500000000011
2006-03-10,5332.75,37.146923076923485
2006-03-13,5369.96,30.64333333333434
2006-03-14,5381.91,23.396217948718913
2006-03-15,5394.09,14.910384615384828
2006-03-16,5390.65,13.487179487178764
2006-03-17,5380.43,10.83891025640969
2006-03-20,5394.01,12.066923076923558
2006-03-21,5402.53,18.879038461539494
2006-03-22,5431.04,24.99512820512973
2006-03-23,5419.32,31.37057692307735
2006-03-24,5434.43,41.88230769230904
2006-03-27,5374.11,46.809807692307004
2006-03-28,5350.65,45.86724358974425
2006-03-29,5371.82,43.46301282051354
2006-03-30,5439.65,45.21083333333263
2006-03-31,5414.42,44.531153846154666
2006-04-03,5449.41,46.39435897435851
2006-04-04,5409.32,48.096474358974774
2006-04-05,5428.73,45.97211538461397
2006-04-06,5425.03,44.70673076923049
2006-04-07,5371.39,36.37397435897492
2006-04-10,5401.55,28.76352564102399
2006-04-11,5324.66,17.530256410256698
2006-04-12,5307.98,10.09596153846087
2006-04-13,5315.27,4.0126282051278395
2006-04-18,5304.18,-2.7248076923069675
2006-04-19,5374.75,-9.74852564102548
2006-04-20,5431.08,-10.71096153846156
2006-04-21,5471.13,-12.332500000000437
2006-04-24,5437.35,-11.660512820513759
2006-04-25,5449.77,-12.181025641025371
2006-04-26,5472.16,-11.781602564103196
2006-04-27,5444.39,-7.635961538462652
2006-04-28,5408.45,-7.288653846153466
2006-05-01,5408.45,0.5626923076915773
2006-05-02,5446.54,11.062435897436444
2006-05-03,5389.74,18.9871153846143
2006-05-04,5427.87,27.226923076923413
2006-05-05,5479.74,31.011089743590674
2006-05-08,5486.72,31.228525641025954
2006-05-09,5505.7,31.56897435897463
2006-05-10,5474.17,32.33923076923111
2006-05-11,5437.75,31.786025641025844
2006-05-12,5319.27,22.50865384615372
2006-05-15,5264.54,13.836153846153138
2006-05-16,5292.65,9.277692307692632
2006-05-17,5115.07,-5.312179487179492
2006-05-18,5121.39,-21.63262820512773
2006-05-19,5148.26,-34.97134615384675
2006-05-22,5033.85,-57.26288461538479
2006-05-23,5148.34,-78.45916666666835
2006-05-24,5083.75,-103.56192307692345
2006-05-25,5169.27,-123.6946794871792
2006-05-26,5261.43,-134.89801282051212
2006-05-29,5233.99,-142.75724358974458
2006-05-30,5107.87,-147.70160256410236
2006-05-31,5178.47,-144.43948717948751
2006-06-01,5194.37,-141.94525641025757
2006-06-02,5182.65,-126.24666666666599
2006-06-05,5136.25,-114.5391025641029
2006-06-06,5032.81,-109.7122435897436
2006-06-07,5083.59,-91.6076282051281
2006-06-08,4941.78,-91.59173076923071
2006-06-09,5025.45,-80.97237179487183
2006-06-12,4968.02,-78.0616666666665
2006-06-13,4864.21,-87.22064102564036
2006-06-14,4873.04,-92.9667307692298
2006-06-15,4985.85,-84.35352564102595
2006-06-16,4943.47,-84.92608974358973
2006-06-19,4988.68,-89.3519230769225
2006-06-20,5023.82,-93.32929487179535
2006-06-21,5041.02,-91.58705128205202
2006-06-22,5067.72,-86.85673076923104
2006-06-23,5075.31,-85.77442307692218
2006-06-26,5053.41,-72.82384615384672
2006-06-27,5013.52,-73.0360897435894
2006-06-28,5012.21,-64.11782051281989
2006-06-29,5121.71,-44.119487179487805
2006-06-30,5216.5,-17.314358974358584
2006-07-03,5239.29,4.657179487178837
2006-07-04,5250.49,29.60756410256363
2006-07-05,5176.65,42.62634615384559
2006-07-06,5239.23,58.240256410255824
2006-07-07,5223.41,72.32249999999931
2006-07-10,5246.2,84.75160256410163
2006-07-11,5176.48,91.63512820512824
2006-07-12,5194.68,97.18185897435978
2006-07-13,5097.47,103.64384615384643
2006-07-14,5019.75,101.27333333333354
2006-07-17,5005.98,92.3780128205135
2006-07-18,4996.66,72.95647435897445
2006-07-19,5130.5,53.64871794871851
2006-07-20,5136.19,34.002564102564065
2006-07-21,5089.62,22.758910256409763
2006-07-24,5198.16,9.54064102564098
2006-07-25,5196.1,-0.7128846153855193
2006-07-26,5209.34,-10.919935897436517
2006-07-27,5267.72,-12.035833333332448
2006-07-28,5309.28,-11.776602564102177
2006-07-31,5282.49,-4.326730769232199
2006-08-01,5212.87,5.633525641025699
2006-08-02,5292.71,18.7896153846159
2006-08-03,5251.99,30.84480769230686
2006-08-04,5323.83,39.18179487179441
2006-08-07,5238.15,46.8457692307702
2006-08-08,5252.25,59.89980769230897
2006-08-09,5308.76,66.87532051282142
2006-08-10,5263.28,69.14173076922998
2006-08-11,5266.74,72.8669871794882
2006-08-14,5330.59,73.98384615384566
2006-08-15,5398.35,75.55442307692374
2006-08-16,5433.78,78.26576923077027
2006-08-17,5446.68,88.05762820512882
2006-08-18,5434.21,86.8977564102579
2006-08-21,5413.93,85.23198717948708
2006-08-22,5435.86,78.03397435897568
2006-08-23,5387.75,75.458717948718
2006-08-24,5420.56,78.32839743589739
2006-08-25,5419.54,76.66198717948646
2006-08-28,5458.82,78.7569871794858
2006-08-29,5456.29,84.62474358974396
2006-08-30,5472.14,85.8036538461538
2006-08-31,5459.0,81.2555128205122
2006-09-01,5476.48,76.78461538461488
2006-09-04,5500.45,73.9127564102564
2006-09-05,5471.99,69.77262820512806
2006-09-06,5406.71,61.715576923076696
2006-09-07,5360.11,52.81076923076944
2006-09-08,5374.98,47.016217948717895
2006-09-11,5363.97,40.756538461538184
2006-09-12,5431.2,34.30320512820526
2006-09-13,5454.98,26.18589743589746
2006-09-14,5442.14,19.876730769230562
2006-09-15,5464.38,11.49544871794842
2006-09-18,5459.17,4.108461538461597
2006-09-19,5418.62,-4.098974358974374
2006-09-20,5506.23,-7.766538461538403
2006-09-21,5528.92,-6.681602564101013
2006-09-22,5465.28,-2.516153846153429
2006-09-25,5478.73,5.656538461537821
2006-09-26,5551.55,15.077628205129258
2006-09-27,5584.89,27.75570512820468
2006-09-28,5583.17,32.9037179487168
2006-09-29,5589.53,37.61737179487136
2006-10-02,5579.59,42.915769230769
2006-10-03,5561.9,47.077820512820836
2006-10-04,5611.49,53.80192307692414
2006-10-05,5647.5,66.13064102564113
2006-10-06,5648.15,70.6823076923074
2006-10-09,5646.96,73.9620512820502
2006-10-10,5678.4,84.87782051282011
2006-10-11,5688.04,94.0107051282057
2006-10-12,5734.63,96.65506410256421
2006-10-13,5733.46,94.6762820512804
2006-10-16,5737.62,93.5994230769229
2006-10-17,5662.49,88.19788461538519
2006-10-18,5722.43,88.90006410256319
2006-10-19,5715.89,91.69756410256377
2006-10-20,5732.19,90.60012820512839
2006-10-23,5765.09,88.83352564102552
2006-10-24,5757.9,86.48974358974374
2006-10-25,5765.26,83.01576923076846
2006-10-26,5776.95,80.81596153846203
2006-10-27,5762.58,78.04070512820545
2006-10-30,5744.86,68.14012820512835
2006-10-31,5744.69,58.84673076923082
2006-11-01,5759.97,52.69307692307757
2006-11-02,5702.97,51.524871794872524
2006-11-03,5727.47,46.394871794871506
2006-11-06,5806.06,45.58096153846236
2006-11-07,5845.73,44.80647435897481
2006-11-08,5847.1,40.67141025641013
2006-11-09,5845.94,38.99076923076882
2006-11-10,5835.86,37.629487179488024
2006-11-13,5867.9,36.75673076923158
2006-11-14,5865.29,36.91858974359002
2006-11-15,5900.47,41.34493589743579
2006-11-16,5901.89,46.21993589743488
2006-11-17,5863.2,49.877435897436044
2006-11-20,5887.5,59.330320512821345
2006-11-21,5887.94,66.9212820512821
2006-11-22,5886.38,65.00346153846021
2006-11-23,5873.14,61.49108974358933
2006-11-24,5819.1,55.188141025641926
2006-11-27,5718.59,45.09871794871742
2006-11-28,5714.08,36.91230769230788
2006-11-29,5783.06,28.874615384615026
2006-11-30,5731.51,19.02435897435862
2006-12-01,5652.4,3.1422435897420655
2006-12-04,5696.74,-11.421282051282105
2006-12-05,5761.44,-20.538974358974883
2006-12-06,5753.35,-32.05121794871775
2006-12-07,5776.89,-41.95615384615394
2006-12-08,5778.61,-53.84621794871782
2006-12-11,5826.06,-61.56147435897492
2006-12-12,5835.91,-61.30871794871928
2006-12-13,5885.63,-48.923333333333176
2006-12-14,5920.85,-34.52903846153822
2006-12-15,5952.23,-24.519615384615463
2006-12-18,5936.99,-11.285897435896004
2006-12-19,5894.47,7.864679487179274
2006-12-20,5920.42,24.384294871795646
2006-12-21,5911.17,36.45025641025677
2006-12-22,5855.69,46.755512820514014
2006-12-27,5943.89,57.56871794871677
2006-12-28,5937.85,68.90217948717873
2006-12-29,5922.44,75.60692307692352
2007-01-02,6013.35,85.51012820512824
2007-01-03,6022.14,91.15519230769223
2007-01-04,6007.07,91.11057692307531
2007-01-05,5937.47,81.46211538461375
2007-01-08,5928.82,72.5220512820515
2007-01-09,5937.67,70.17551282051227
2007-01-10,5883.2,61.23961538461572
2007-01-11,5991.86,54.907628205128276
2007-01-12,6004.6,55.476025641025444
2007-01-15,6022.66,51.99326923076933
2007-01-16,5996.51,47.52929487179517
2007-01-17,5964.23,43.806410256408526
2007-01-18,5950.67,31.96538461538512
2007-01-19,6002.1,23.524615384615572
2007-01-22,5955.42,14.623910256410454
2007-01-23,5954.82,13.4085897435898
2007-01-24,6022.93,17.324935897435353
2007-01-25,6005.89,20.946089743590164
2007-01-26,5970.12,26.91519230769154
2007-01-29,5995.75,23.343974358974265
2007-01-30,6036.6,21.542179487179965
2007-01-31,6012.6,16.80269230769227
2007-02-01,6061.29,14.293333333332157
2007-02-02,6085.87,18.969230769232126
2007-02-05,6084.54,24.48314102564018
2007-02-06,6093.18,25.506217948719495
2007-02-07,6118.49,35.05153846153826
2007-02-08,6082.31,43.36147435897601
2007-02-09,6114.43,46.85724358974494
2007-02-12,6064.94,46.87538461538588
2007-02-13,6101.18,51.16782051282007
2007-02-14,6141.46,55.47224358974381
2007-02-15,6128.67,53.70358974358987
2007-02-16,6113.22,57.42089743589713
2007-02-19,6140.32,58.786730769231326
2007-02-20,6117.4,57.7703846153845
2007-02-21,6091.8,54.71038461538501
2007-02-22,6104.71,50.268141025640034
2007-02-23,6111.2,43.486410256410636
2007-02-26,6149.09,43.397948717947656
2007-02-27,5982.73,31.372564102563956
2007-02-28,5882.54,18.952564102563883
2007-03-01,5802.2,2.527179487178728
2007-03-02,5773.88,-19.18102564102628
2007-03-05,5728.44,-43.2381410256412
2007-03-06,5772.09,-63.0633333333335
2007-03-07,5788.76,-82.82769230769372
2007-03-08,5876.01,-97.69006410256407
2007-03-09,5889.08,-107.95993589743648
2007-03-12,5853.26,-119.96756410256421
2007-03-13,5782.69,-135.7337820512812
2007-03-14,5622.98,-161.4916666666668
2007-03-15,5737.3,-167.28301282051325
2007-03-16,5735.83,-166.1826923076942
2007-03-19,5837.95,-152.5696794871783
2007-03-20,5872.56,-136.94711538461524
2007-03-21,5870.78,-116.22391025640991
2007-03-22,6002.92,-91.65961538461397
2007-03-23,6033.87,-67.58762820512766
2007-03-26,5962.65,-54.57647435897343
2007-03-27,5979.2,-40.86955128205227
2007-03-28,5942.63,-26.70012820512784
2007-03-29,6017.3,-4.283910256410309
2007-03-30,6020.28,32.07173076923027
2007-04-02,6032.55,59.70089743589779
2007-04-03,6114.27,92.57679487179576
2007-04-04,6136.62,111.54711538461652
2007-04-05,6153.73,124.54756410256414
2007-04-10,6198.79,136.62826923076955
2007-04-11,6186.88,136.07365384615332
2007-04-12,6167.89,130.3400641025637
2007-04-13,6221.68,134.63397435897514
2007-04-16,6310.89,142.19288461538508
2007-04-17,6318.28,156.48666666666668
2007-04-18,6281.63,163.41608974359042
2007-04-19,6257.74,167.64749999999913
2007-04-20,6368.58,173.11576923076882
2007-04-23,6347.62,164.6908333333331
2007-04-24,6301.04,156.71019230769252
2007-04-25,6353.86,149.6173076923087
2007-04-26,6375.45,143.66589743589702
2007-04-27,6336.05,138.270192307692
2007-04-30,6353.72,135.18141025641035
2007-05-01,6353.82,132.69692307692276
2007-05-02,6390.04,125.5939102564098
2007-05-03,6411.4,116.09429487179477
2007-05-04,6452.37,112.12378205128152
2007-05-07,6449.03,108.58769230769303
2007-05-08,6405.48,96.73269230769256
2007-05-09,6425.39,87.63237179487169
2007-05-10,6378.23,80.76948717948744
2007-05-11,6424.45,74.72198717948595
2007-05-14,6410.86,67.12512820512802
2007-05-15,6453.43,65.37987179487209
2007-05-16,6426.68,62.69487179487169
2007-05-17,6440.17,60.14878205128207
2007-05-18,6520.92,57.47737179487103
2007-05-21,6521.84,55.136089743589764
2007-05-22,6528.19,53.09673076923082
2007-05-23,6571.71,53.57275641025808
2007-05-24,6508.71,53.44141025641056
2007-05-25,6532.64,51.805833333333794
2007-05-28,6550.12,59.14769230769252
2007-05-29,6550.96,61.86942307692425
2007-05-30,6542.04,63.53185897435924
2007-05-31,6606.37,66.56493589743604
2007-06-01,6671.25,75.56884615384661
2007-06-04,6643.19,80.67410256410403
